"TSA","Date","Cases_Raw","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Order_Seasonal_Autoreg","Order_Seasonal_Moving_Avg","Period","Differencing","Differencing_Seasonal"
"L - Central Texas",2020-03-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-03-31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-01,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-03,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-05,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-06,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-07,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-08,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-09,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-15,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-22,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-23,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-24,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-28,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-29,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-04-30,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-02,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-03,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-05,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-06,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-07,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-09,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-13,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-19,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-21,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-22,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-27,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-29,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-05-31,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-01,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-02,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-03,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-04,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-06,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-09,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-10,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-11,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-13,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-16,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-17,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-18,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-19,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-20,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-21,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-22,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-23,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-24,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-27,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-03-31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-01,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-02,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-04,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-06,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-07,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-08,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-04-30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-02,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-08,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-27,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-02,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-03,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-04,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-06,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-07,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-09,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-17,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-19,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-21,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-22,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-23,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-04,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-05,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-06,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-07,NA,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-08,NA,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-09,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-10,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-11,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-12,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-13,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-14,NA,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-15,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-16,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-17,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-18,1,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-19,0,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-20,1,NA,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-21,0,0.285714285714286,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-22,0,0.285714285714286,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-23,0,0.285714285714286,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-24,13,2.14285714285714,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-25,4,2.57142857142857,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-26,5,3.28571428571429,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-27,9,4.42857142857143,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-28,13,6.28571428571429,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-29,4,6.85714285714286,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-30,8,8,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-03-31,3,6.57142857142857,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-01,17,8.42857142857143,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-02,10,9.14285714285714,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-03,5,8.57142857142857,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-04,5,7.42857142857143,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-05,3,7.28571428571429,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-06,19,8.85714285714286,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-07,8,9.57142857142857,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-08,7,8.14285714285714,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-09,15,8.85714285714286,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-10,15,10.2857142857143,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-11,4,10.1428571428571,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-12,20,12.5714285714286,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-13,6,10.7142857142857,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-14,3,10,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-15,14,11,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-16,9,10.1428571428571,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-17,11,9.57142857142857,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-18,9,10.2857142857143,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-19,7,8.42857142857143,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-20,10,9,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-21,7,9.57142857142857,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-22,8,8.71428571428571,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-23,11,9,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-24,4,8,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-25,29,10.8571428571429,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-26,10,11.2857142857143,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-27,3,10.2857142857143,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-28,25,12.8571428571429,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-29,12,13.4285714285714,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-04-30,8,13,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-01,9,13.7142857142857,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-02,9,10.8571428571429,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-03,7,10.4285714285714,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-04,0,10,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-05,4,7,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-06,16,7.57142857142857,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-07,18,9,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-08,30,12,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-09,26,14.4285714285714,NA,NA,0,1,0,0,1,2,0
"N - Brazos Valley",2020-05-10,9,14.7142857142857,NA,NA,0,1,0,0,1,2,0
